@relation 'TDR.weka-weka.filters.unsupervised.attribute.Remove-R5,7-8,24'

@attribute Season numeric
@attribute team numeric
@attribute pts.RS numeric
@attribute pts.opp.RS numeric
@attribute fgm.RS numeric
@attribute fgm2.RS numeric
@attribute fga2.RS numeric
@attribute fg2.per.RS numeric
@attribute fgm3.RS numeric
@attribute fga3.RS numeric
@attribute fg3.per.RS numeric
@attribute ftm.RS numeric
@attribute fta.RS numeric
@attribute ft.per.RS numeric
@attribute or.RS numeric
@attribute dr.RS numeric
@attribute tr.RS numeric
@attribute ast.RS numeric
@attribute to.RS numeric
@attribute stl.RS numeric
@attribute pf.RS numeric
@attribute wperc.RS numeric
@attribute lperc.RS numeric
@attribute region.TS {Y,Z,W,X}
@attribute seed.num.TS numeric
@attribute champ.TS {L,W}

@data
2010,1196,71.606061,65.424242,25.939394,20.090909,39.757576,0.508221,5.848485,18.666667,0.301763,13.878788,19.757576,0.687166,13.181818,23.787879,36.969697,14.060606,12.181818,7.151515,14.454545,0.636364,0.363636,Z,10,L
2010,1199,68.483871,60.16129,24.580645,18.774194,36.709677,0.509664,5.806452,17.322581,0.332497,13.516129,20.935484,0.642087,12.741935,25.290323,38.032258,13.903226,16.774194,8.387097,17.83871,0.709677,0.290323,Z,9,L
2010,1207,73.242424,65.121212,26.484848,20.30303,37.212121,0.548996,6.181818,15.939394,0.396214,14.090909,19.787879,0.710105,9.666667,23.69697,33.363636,15.454545,13.787879,7.030303,16.909091,0.69697,0.30303,Y,3,L
2010,1210,72.515152,66.090909,26.30303,20.30303,41.515152,0.49066,6,16.363636,0.368823,13.909091,21.666667,0.641677,13.69697,26.545455,40.242424,13.757576,16.333333,7.757576,18.666667,0.636364,0.363636,Y,10,L
2010,1211,77.516129,67.870968,27,21.451613,39.548387,0.544893,5.548387,15.193548,0.362727,17.967742,26.967742,0.667154,10.580645,27.354839,37.935484,13.516129,13.064516,6.451613,18.096774,0.806452,0.193548,Z,8,L
2010,1222,78.818182,75.090909,27.484848,19.181818,42.393939,0.454076,8.30303,23.333333,0.345975,15.545455,21.909091,0.703196,12.909091,21.424242,34.333333,12.545455,9.030303,9.515152,18.606061,0.545455,0.454545,Y,13,L
2010,1242,81.764706,63.794118,28.558824,21.294118,40.705882,0.524672,7.264706,17.764706,0.406536,17.382353,24.794118,0.710944,12.941176,27.588235,40.529412,17.147059,12.970588,8.411765,18.264706,0.941176,0.058824,Y,1,L
2010,1243,79.46875,69.21875,26.25,19.53125,39.6875,0.495704,6.71875,18.84375,0.352866,20.25,30.46875,0.658219,15.3125,23.9375,39.25,14.625,14.59375,7.46875,22.46875,0.78125,0.21875,Z,2,L
2010,1246,79.235294,65.264706,28,22.029412,40.970588,0.541403,5.970588,17.5,0.342262,17.264706,25.441176,0.688045,14.294118,27.058824,41.352941,14.705882,14.5,7.264706,16.235294,0.941176,0.058824,W,1,L
2010,1250,75.125,70.03125,25.53125,18.875,39.34375,0.481723,6.65625,16.625,0.39392,17.40625,24.3125,0.712544,10.1875,26.3125,36.5,15.125,13,6.15625,17.90625,0.6875,0.3125,Y,16,L
2010,1257,76.34375,69.59375,26.5625,18.53125,35.6875,0.52711,8.03125,23.6875,0.347076,15.1875,21.59375,0.689742,14.46875,22.40625,36.875,15.5625,13.6875,7.78125,20.125,0.625,0.375,X,9,L
2010,1266,72.939394,64.181818,25.272727,17.333333,36.181818,0.479073,7.939394,19.545455,0.408033,14.454545,19.545455,0.729119,10.242424,21.545455,31.787879,15.151515,10.30303,7.909091,17.060606,0.666667,0.333333,W,6,L
2010,1268,79.266667,68.033333,29.133333,23.266667,46.6,0.497627,5.866667,15.133333,0.388055,15.133333,20.933333,0.719417,12.566667,25.766667,38.333333,16.333333,11.866667,8,16.833333,0.733333,0.266667,Y,4,L
2010,1277,72.625,63.6875,26.90625,22.125,42.5,0.519461,4.78125,14.34375,0.330356,14.03125,20.59375,0.683503,13.53125,25.5,39.03125,16.6875,14.03125,6.71875,17.65625,0.75,0.25,Y,5,L
2010,1278,72.911765,64.029412,26.264706,19.235294,38.117647,0.503187,7.029412,17.382353,0.400083,13.352941,19.029412,0.702822,10.794118,24.382353,35.176471,16.735294,12.735294,7.970588,16.5,0.617647,0.382353,Z,11,L
2010,1281,77.5625,65.8125,27.375,19.6875,41.3125,0.4794,7.6875,20.71875,0.360999,15.125,20.78125,0.714222,12.96875,22.40625,35.375,15.25,13,10.9375,19.28125,0.6875,0.3125,W,10,L
2010,1285,69.448276,62.172414,24.586207,18.068966,34.724138,0.51751,6.517241,16.37931,0.383114,13.758621,19.068966,0.713675,8.758621,23.62069,32.37931,11.896552,12.137931,6.37931,18.275862,0.689655,0.310345,W,14,L
2010,1288,76.75,70.25,26.166667,20.555556,43.888889,0.469745,5.611111,16.611111,0.341273,18.805556,26.75,0.696512,15.416667,24.861111,40.277778,12.722222,13.527778,6.583333,21.111111,0.75,0.25,W,15,L
2010,1293,76.09375,61.03125,26.78125,20.5,37.03125,0.557236,6.28125,16.90625,0.373305,16.25,23.125,0.697899,12,24.25,36.25,15.1875,14.5,9.28125,17.46875,0.875,0.125,Z,13,L
2010,1307,76.636364,67.060606,25.424242,17.454545,36.424242,0.48643,7.969697,21.272727,0.381113,17.818182,26.333333,0.679443,13.212121,25.515152,38.727273,14.424242,11.212121,6.757576,17.666667,0.878788,0.121212,W,3,L
2010,1308,78.5,78,27.15625,18.625,36.03125,0.516084,8.53125,22.78125,0.377645,15.65625,22.34375,0.693385,10.40625,25.03125,35.4375,14.5,12.90625,6,17.4375,0.65625,0.34375,Y,12,L
2010,1317,73.466667,69.9,24.133333,18.866667,36.633333,0.514292,5.266667,15.933333,0.325255,19.933333,27.766667,0.714217,10.533333,25.9,36.433333,11.966667,14.766667,4.433333,18.1,0.733333,0.266667,Z,15,L
2010,1320,63.3125,54.28125,21.5,14.90625,31.21875,0.470925,6.59375,18.6875,0.352602,13.71875,18.1875,0.763213,9.53125,22.9375,32.46875,10.65625,10.53125,5.5,15.96875,0.875,0.125,Y,9,L
2010,1323,76.029412,68.882353,26.382353,18.882353,36.676471,0.515857,7.5,19.029412,0.396374,15.764706,21.794118,0.727668,11.352941,24.294118,35.647059,16.852941,10.352941,5.529412,15.176471,0.676471,0.323529,X,6,L
2010,1324,75.21875,71.71875,26.15625,20.34375,40.65625,0.498878,5.8125,18.15625,0.325117,17.09375,23.90625,0.718277,13.59375,24.4375,38.03125,12.875,13.71875,6.40625,17.9375,0.75,0.25,Z,14,L
2010,1325,73.441176,68.558824,24.5,17.264706,37.294118,0.468533,7.235294,20.235294,0.357056,17.205882,23.470588,0.740526,11.382353,25.352941,36.735294,14.088235,12.705882,7.529412,18.852941,0.588235,0.411765,Y,14,L
2010,1326,74.235294,61.205882,26.823529,19.5,35.176471,0.559518,7.323529,18.882353,0.382261,13.264706,19.294118,0.685082,9.088235,24.382353,33.470588,14.705882,11.323529,7.147059,15.294118,0.794118,0.205882,Y,2,L
2010,1329,74.3125,68.09375,25.53125,17.15625,32.96875,0.519607,8.375,23.8125,0.354965,14.875,20.8125,0.720239,10.125,25.875,36,12.53125,12.71875,6.4375,20.125,0.6875,0.3125,Y,7,L
2010,1330,67.529412,57.147059,25.852941,21.235294,43.029412,0.492168,4.617647,14.617647,0.315778,11.205882,17.382353,0.638144,15.205882,23.970588,39.176471,15.5,12.794118,7.823529,15.676471,0.764706,0.235294,X,11,L
2010,1338,68.09375,61.375,23.5625,18.25,37.4375,0.492258,5.3125,15.40625,0.349191,15.65625,22.53125,0.679306,12.3125,24.90625,37.21875,15.8125,12.40625,5.09375,17.1875,0.75,0.25,Z,3,L
2010,1345,71.09375,60.90625,24.8125,19.4375,38.8125,0.50542,5.375,16.84375,0.31389,16.09375,22.15625,0.714563,10.40625,22.90625,33.3125,14.03125,10.875,6.90625,18.6875,0.84375,0.15625,X,4,L
2010,1350,69.294118,62.235294,24.794118,17.735294,35.5,0.499102,7.058824,20.088235,0.350062,12.647059,18.147059,0.682251,9,24,33,12.705882,11.264706,8.323529,17.970588,0.764706,0.235294,X,7,L
2010,1352,68.5,65.676471,23.323529,17.676471,37.852941,0.471173,5.647059,15.470588,0.368245,16.205882,24.5,0.649768,11.794118,23.264706,35.058824,12.5,14.676471,7.558824,21.352941,0.676471,0.323529,X,15,L
2010,1358,79.892857,72.321429,27.285714,18.321429,35.178571,0.534292,8.964286,23.285714,0.371904,16.357143,23.071429,0.709435,12.035714,24.392857,36.428571,19.642857,13.428571,7.535714,20.571429,0.75,0.25,X,14,L
2010,1361,69.806452,62.354839,25.419355,20.064516,37.419355,0.537891,5.354839,16.580645,0.315304,13.612903,22.16129,0.629813,13.129032,23.709677,36.83871,13.225806,13.548387,7.387097,16.677419,0.741935,0.258065,Y,11,L
2010,1364,67.571429,65.964286,22.321429,15.464286,32.071429,0.483341,6.857143,18.142857,0.386887,16.071429,23.571429,0.663256,8.892857,23.857143,32.75,13.642857,15.5,6.571429,18.857143,0.678571,0.321429,Y,15,L
2010,1373,75.454545,65.272727,27.484848,22.727273,45.212121,0.502982,4.757576,14.727273,0.315003,15.727273,23.484848,0.667802,12.939394,25.393939,38.333333,14.454545,12.242424,8.818182,13.787879,0.818182,0.181818,X,13,L
2010,1388,78.8,66.266667,28.033333,19.533333,37.333333,0.521864,8.5,20.666667,0.414528,14.233333,18.6,0.765666,10.833333,25.833333,36.666667,16.4,11.466667,5.166667,16.833333,0.833333,0.166667,X,10,L
2010,1393,81.46875,66.875,30.0625,23.34375,40.84375,0.571323,6.71875,17.4375,0.369138,14.625,21.78125,0.664315,12.125,26.03125,38.15625,19.375,15.09375,10,14.625,0.875,0.125,Z,1,L
2010,1396,64.941176,56.147059,24.235294,18.382353,38.294118,0.479124,5.852941,17.294118,0.345275,10.617647,15.411765,0.680356,11.029412,26.058824,37.088235,14.735294,10.470588,4.705882,14.735294,0.852941,0.147059,W,5,L
2010,1397,73.636364,64.939394,26.757576,20.878788,40.363636,0.51807,5.878788,18.757576,0.308324,14.242424,21.30303,0.66474,11.727273,25,36.727273,14.333333,13.242424,8.090909,19.909091,0.757576,0.242424,Y,6,L
2010,1400,81.242424,69.69697,29.666667,24,46.878788,0.516958,5.666667,16.424242,0.346981,16.242424,25.606061,0.638491,14.939394,27.212121,42.151515,14.484848,13.909091,7.818182,19.69697,0.727273,0.272727,W,8,L
2010,1401,71.225806,64.741935,23.612903,17.387097,35.16129,0.50648,6.225806,18.548387,0.337837,17.774194,26.806452,0.664194,11.903226,24.451613,36.354839,12,12.322581,6.645161,18.483871,0.709677,0.290323,X,5,L
2010,1424,72.75,63.96875,26.5625,19.84375,37,0.544508,6.71875,20.3125,0.3272,12.90625,17.90625,0.7193,9.53125,24.1875,33.71875,16.25,11.78125,7.625,20.21875,0.75,0.25,Y,8,L
2010,1429,73.575758,60.181818,27,20.121212,38.545455,0.526327,6.878788,16.30303,0.418315,12.69697,16.666667,0.752922,10.212121,25.090909,35.30303,16.939394,10.242424,4.515152,16.181818,0.787879,0.212121,X,12,L
2010,1431,75.78125,64.1875,27.09375,20.9375,39.1875,0.541128,6.15625,17.75,0.334454,15.4375,22.96875,0.672994,9.90625,26.4375,36.34375,14.78125,13.15625,8.75,19.34375,0.8125,0.1875,Z,12,L
2010,1435,77.548387,69.903226,26.064516,19.935484,38.645161,0.515234,6.129032,16.580645,0.381017,19.290323,26.516129,0.718074,10.741935,25.16129,35.903226,13.16129,13.645161,5.806452,19.419355,0.741935,0.258065,Z,4,L
2010,1436,70.617647,64.352941,23.617647,18.882353,38.705882,0.491724,4.735294,14.764706,0.329604,18.647059,27.058824,0.689361,12.264706,24.852941,37.117647,12.058824,14.058824,6.794118,18.352941,0.735294,0.264706,Z,16,L
2010,1437,82.548387,72.870968,27.612903,19.903226,38.935484,0.508429,7.709677,20.483871,0.381405,19.612903,26.129032,0.756991,13.419355,25.645161,39.064516,13.870968,13.806452,7.774194,22.387097,0.774194,0.225806,X,2,L
2010,1448,72.965517,68.448276,26.206897,21.862069,45.965517,0.476511,4.344828,13.862069,0.319605,16.206897,24.551724,0.657382,14.62069,27.206897,41.827586,11.793103,15.172414,7.344828,20.103448,0.655172,0.344828,W,9,L
2010,1449,79.787879,69.939394,27.878788,22.69697,45.727273,0.49931,5.181818,15.939394,0.32222,18.848485,25.909091,0.723963,13.515152,24.878788,38.393939,14,12.787879,7.272727,21.606061,0.727273,0.272727,W,11,L
2010,1452,72.969697,63.787879,25.272727,18.333333,37.575758,0.491624,6.939394,20.666667,0.344061,15.484848,22.242424,0.689231,15.575758,22.757576,38.333333,15.69697,11.727273,5.606061,18.333333,0.818182,0.181818,W,2,L
2010,1457,62.566667,61.933333,22.633333,18.633333,43.7,0.4271,4,15.1,0.267631,13.3,20.8,0.628105,13.566667,24.8,38.366667,10.8,12.2,8.733333,18.966667,0.566667,0.433333,X,16,L
2010,1458,67.483871,56.193548,23.612903,15.967742,31.967742,0.503187,7.645161,21.16129,0.368746,12.612903,17.16129,0.729596,9.741935,22.677419,32.419355,12.774194,8.870968,5.612903,16.354839,0.741935,0.258065,W,4,L
2010,1459,69.030303,61.878788,23.545455,17.727273,36.969697,0.483345,5.818182,16.757576,0.34995,16.121212,23.939394,0.672805,11.515152,23.939394,35.454545,13.515152,11.969697,7.060606,17.878788,0.757576,0.242424,W,13,L
2010,1462,80.03125,69.0625,27.59375,20.625,40.40625,0.516137,6.96875,18.75,0.375315,17.875,25.0625,0.701294,12.5,27.59375,40.09375,14.3125,13.21875,6.78125,18.78125,0.75,0.25,Z,6,L
2011,1103,69.970588,66.323529,24.588235,16.705882,35.323529,0.471758,7.882353,21.882353,0.362461,12.911765,18.235294,0.706716,10.058824,24.205882,34.264706,14.352941,12.029412,6.441176,19.235294,0.647059,0.352941,Z,15,L
2011,1106,61.5625,64.4375,20.90625,16.09375,36.09375,0.444511,4.8125,16.46875,0.309024,14.9375,24.53125,0.583781,13.3125,22.28125,35.59375,11.625,15.71875,7.3125,22.3125,0.46875,0.53125,W,16,L
2011,1112,76.529412,67.470588,25.411765,17.470588,34.117647,0.520725,7.941176,19.882353,0.407068,17.764706,23.794118,0.742521,10.411765,24.176471,34.588235,14.088235,12.852941,5.029412,18.617647,0.794118,0.205882,X,5,L
2011,1114,66.272727,67.545455,21.969697,15.272727,36.272727,0.42008,6.69697,16.848485,0.392358,15.636364,22.515152,0.684115,10.30303,22.181818,32.484848,11.030303,11.636364,5.69697,20.727273,0.515152,0.484848,Y,16,L
2011,1125,80.352941,61.941176,27.235294,17.794118,33.941176,0.522848,9.441176,24.764706,0.383273,16.441176,22.323529,0.727517,13.088235,23.264706,36.352941,16.382353,13.941176,9.735294,20.823529,0.882353,0.117647,Y,13,L
2011,1131,65.205882,63.235294,21.5,13.970588,32.088235,0.440706,7.529412,21.205882,0.354239,14.676471,20.088235,0.72205,12,24,36,9.852941,11.941176,5.382353,18.205882,0.617647,0.382353,Z,16,L
2011,1137,70.757576,63.424242,24.575758,17.69697,37.575758,0.473305,6.878788,17.090909,0.407413,14.727273,18.727273,0.776613,8.151515,25.969697,34.121212,14.727273,11.363636,4.757576,18.242424,0.757576,0.242424,X,14,L
2011,1139,72.483871,65,24.709677,17.258065,35.225806,0.490485,7.451613,20.580645,0.364886,15.612903,21.451613,0.72485,10.870968,24.064516,34.935484,12.419355,11.290323,5.935484,19.16129,0.709677,0.290323,Y,8,L
2011,1140,81.272727,67.848485,27.545455,19.363636,38.424242,0.508171,8.181818,22.666667,0.359332,18,23.818182,0.761848,11.454545,27,38.454545,14.272727,11,7.969697,17.606061,0.878788,0.121212,Y,3,L
2011,1153,68.969697,59.212121,24.151515,17.727273,36.484848,0.484399,6.424242,18.969697,0.334151,14.242424,21.393939,0.659214,13.090909,22.545455,35.636364,14.272727,11.575758,7.575758,17.30303,0.757576,0.242424,X,6,L
2011,1155,68.25,60.9375,23.71875,17.21875,35.09375,0.498865,6.5,18.625,0.360527,14.3125,20.65625,0.694162,11.46875,23.4375,34.90625,12.90625,13.34375,8.03125,18.375,0.65625,0.34375,W,12,L
2011,1163,73.4,66.371429,26,20.171429,42.485714,0.474867,5.828571,17.571429,0.330915,15.571429,20.628571,0.751761,14.428571,25.142857,39.571429,13.114286,11.742857,6.628571,16.028571,0.742857,0.257143,X,3,W
2011,1181,81.058824,64.264706,28.117647,20.117647,38.647059,0.520819,8,21.323529,0.381017,16.823529,22.441176,0.748312,12.294118,25.970588,38.264706,14.411765,12.235294,7.470588,17.882353,0.882353,0.117647,X,1,L
2011,1196,71.545455,63.060606,25.939394,19.727273,38.727273,0.507639,6.212121,17.454545,0.356827,13.454545,20.181818,0.654283,13.090909,24.424242,37.515152,13.727273,12.424242,5.878788,14.424242,0.787879,0.212121,Y,2,L
2011,1199,69.322581,62.258065,24.483871,18.290323,37.419355,0.487215,6.193548,18.741935,0.337022,14.16129,21.354839,0.651655,12.451613,26.580645,39.032258,12.483871,16.129032,8.774194,19.258065,0.677419,0.322581,Z,10,L
2011,1206,73.34375,61.53125,25.90625,19.1875,37.71875,0.512853,6.71875,16.9375,0.396751,14.8125,21.46875,0.674641,10.59375,24.5,35.09375,14.3125,10.9375,6.75,17.15625,0.8125,0.1875,W,8,L
2011,1207,71.032258,66.096774,25.451613,18.419355,33.741935,0.542895,7.032258,19.516129,0.361178,13.096774,17.903226,0.721207,10.064516,23.645161,33.709677,15.129032,13.419355,6.129032,18.612903,0.677419,0.322581,Z,6,L
2011,1208,68.8125,64.28125,25,20.28125,41.5,0.490818,4.71875,13.875,0.339217,14.09375,20.25,0.69923,12.375,25.34375,37.71875,15.1875,13.40625,6.5,16.5,0.65625,0.34375,W,10,L
2011,1211,75.875,65.1875,26.34375,20.71875,39.75,0.521637,5.625,15.78125,0.345236,17.5625,23.125,0.757013,11.46875,25.875,37.34375,14.90625,13.53125,7.34375,18.6875,0.71875,0.28125,Y,11,L
2011,1214,66.903226,61.870968,22.612903,16.193548,35.967742,0.454009,6.419355,19.967742,0.316941,15.258065,23.580645,0.644194,11.096774,24.483871,35.580645,11.806452,12.129032,7.322581,18.483871,0.741935,0.258065,X,16,L
2011,1228,71.28125,65.21875,26.34375,19.5,38.65625,0.506786,6.84375,17.6875,0.392148,11.75,16.125,0.733119,10.21875,24.59375,34.8125,16.59375,12.71875,5.5625,17.59375,0.59375,0.40625,Z,9,L
2011,1232,65.84375,64.78125,22.34375,15.59375,33.625,0.469903,6.75,19.03125,0.350857,14.40625,20.21875,0.712019,10.53125,24.40625,34.9375,12.375,14.0625,6,20.3125,0.59375,0.40625,W,14,L
2011,1242,82.382353,65.235294,29.588235,22.323529,38.852941,0.574708,7.264706,18.764706,0.392898,15.941176,23.411765,0.679926,11.676471,26.882353,38.558824,17.882353,13.470588,7.941176,17.882353,0.941176,0.058824,Z,1,L
2011,1243,72.709677,66.129032,24.870968,17.806452,38.290323,0.464541,7.064516,18.870968,0.373894,15.903226,24.419355,0.650899,14.645161,23.129032,37.774194,14.129032,14.967742,6.225806,20.451613,0.677419,0.322581,Y,5,L
2011,1246,76.424242,63.848485,26.787879,19.424242,39.636364,0.493144,7.363636,18.545455,0.39683,15.484848,21.575758,0.722176,12.090909,26,38.090909,12.69697,10.666667,5.484848,16.090909,0.757576,0.242424,W,4,L
2011,1254,82.59375,73.875,28.03125,21.125,41.25,0.513444,6.90625,18.875,0.37021,19.625,30.4375,0.637148,14.46875,27.375,41.84375,15.125,15.34375,7.34375,17.25,0.84375,0.15625,W,15,L
2011,1257,75.352941,64.617647,27.264706,18.470588,35.882353,0.511127,8.794118,24.382353,0.356072,12.029412,17.970588,0.670322,12.588235,23.970588,36.558824,17.470588,13.029412,9.205882,19.205882,0.735294,0.264706,Z,4,L
2011,1266,76.088235,69.058824,26.617647,21.352941,41.970588,0.504038,5.264706,14.941176,0.352687,17.588235,25.441176,0.693487,12.411765,23.794118,36.205882,15.823529,11.970588,7.176471,16.882353,0.588235,0.411765,W,11,L
2011,1272,72.029412,68.088235,25.441176,19.441176,38.147059,0.509864,6,18.352941,0.321896,15.147059,22.294118,0.671452,12.088235,23.588235,35.676471,14.588235,15.294118,8.529412,20.235294,0.735294,0.264706,X,12,L
2011,1276,65.5,62.625,23.5,15.375,30.1875,0.510059,8.125,22.9375,0.359918,10.375,14.8125,0.695524,8.0625,23.53125,31.59375,13.40625,10.15625,4.6875,16.78125,0.59375,0.40625,X,8,L
2011,1277,68.125,65.96875,23.8125,17.5,37.28125,0.472445,6.3125,18.15625,0.348117,14.1875,20.34375,0.685204,11.9375,25.25,37.1875,14.875,13.3125,6.3125,18.84375,0.5625,0.4375,Y,10,L
2011,1281,80.84375,71.84375,28.875,21.78125,43.15625,0.504676,7.09375,19.5,0.364727,16,21.75,0.730507,12.15625,22.375,34.53125,16.21875,12.53125,9.71875,20.59375,0.6875,0.3125,X,11,L
2011,1287,68.870968,62.032258,24.096774,18.16129,35.83871,0.509332,5.935484,17.322581,0.349446,14.741935,21.774194,0.665884,13.774194,23.16129,36.935484,12.129032,15.064516,8.451613,19.193548,0.709677,0.290323,Z,13,L
2011,1294,71.034483,66.655172,22.482759,14.517241,32,0.453276,7.965517,20.758621,0.388853,18.103448,23.448276,0.766077,11.793103,23.793103,35.586207,11.586207,14.482759,5.793103,19.448276,0.655172,0.344828,X,15,L
2011,1314,76.666667,67.757576,27.909091,22.666667,46.363636,0.489024,5.242424,15.727273,0.322436,15.606061,23.545455,0.656685,14.181818,28.333333,42.515152,15.333333,13.515152,6.121212,16.242424,0.787879,0.212121,W,2,L
2011,1323,76,65.625,25.09375,17,33.1875,0.509314,8.09375,20.65625,0.390689,17.71875,24.4375,0.718494,10.9375,26,36.9375,16.71875,10.6875,4.59375,15.03125,0.8125,0.1875,Z,2,L
2011,1324,85.090909,76.545455,29.878788,21.878788,39.181818,0.556598,8,21.212121,0.380191,17.333333,24.151515,0.707314,12.454545,26.30303,38.757576,16.090909,13.666667,6.151515,18.606061,0.727273,0.272727,X,13,L
2011,1326,77.088235,59.823529,27.441176,20.058824,37.705882,0.531972,7.382353,17.882353,0.412298,14.823529,21.029412,0.691945,11.205882,23.294118,34.5,15.617647,10.176471,7.176471,14.264706,0.941176,0.058824,W,1,L
2011,1330,65.848485,58.30303,23.848485,18.969697,39.181818,0.487114,4.878788,14.848485,0.3252,13.272727,20,0.672257,15.484848,24.69697,40.181818,14.454545,12.393939,6.818182,14.727273,0.818182,0.181818,Y,9,L
2011,1336,63.030303,62.424242,22.454545,16.151515,32.575758,0.500832,6.30303,18.757576,0.338746,11.818182,16.30303,0.74239,9.969697,21.606061,31.575758,12.151515,10.545455,4.454545,15.666667,0.575758,0.424242,X,10,L
2011,1338,74.0625,60.96875,26.09375,20.21875,39.96875,0.50554,5.875,15.0625,0.383309,16,23.8125,0.666522,14.21875,25.65625,39.875,17.375,11.65625,4.8125,18,0.84375,0.15625,Y,1,L
2011,1343,69.5,63.933333,24.433333,18.3,36.366667,0.503895,6.133333,16.433333,0.37793,14.5,19.766667,0.725704,9.766667,24.733333,34.5,13.266667,12.3,5.833333,17.6,0.8,0.2,W,13,L
2011,1345,72.65625,61.4375,25.6875,18.75,38.46875,0.486931,6.9375,18.90625,0.367017,14.34375,20.15625,0.723966,11.03125,24.1875,35.21875,15.8125,10.34375,6.28125,18.03125,0.78125,0.21875,Z,3,L
2011,1350,70.176471,61,24.941176,17.088235,34.205882,0.504902,7.852941,19.647059,0.403188,12.441176,18,0.702909,9.058824,24.117647,33.176471,14.970588,10.676471,6.117647,16.088235,0.794118,0.205882,Z,12,L
2011,1361,71.03125,58.90625,26.09375,20.3125,39.78125,0.515647,5.78125,17.21875,0.328787,13.0625,18.65625,0.711318,12.59375,24.6875,37.28125,13.21875,11.03125,6.1875,15.1875,0.9375,0.0625,X,2,L
2011,1364,67.862069,65.758621,23.137931,16.172414,32.482759,0.501119,6.965517,18.827586,0.376821,14.62069,19.103448,0.767969,8.724138,23.965517,32.689655,14,14.310345,7.206897,19.689655,0.551724,0.448276,Y,15,L
2011,1385,70.0625,66.40625,24.375,20.125,40.71875,0.494783,4.25,12.875,0.329844,17.0625,24,0.714819,10.90625,21.84375,32.75,12.75,12.4375,8,18.875,0.65625,0.34375,Y,6,L
2011,1389,61.393939,59.909091,21.090909,15.272727,35.515152,0.428465,5.818182,16.727273,0.340731,13.393939,20.818182,0.64565,11.363636,24.424242,35.787879,11.333333,15.060606,7.666667,19.484848,0.606061,0.393939,Z,14,L
2011,1393,73.606061,63.333333,26.878788,20.515152,39.242424,0.52595,6.363636,18.090909,0.354583,13.484848,20.454545,0.65345,12.606061,25.242424,37.848485,16.30303,12.121212,8.757576,15.363636,0.787879,0.212121,W,3,L
2011,1396,70.9375,62.15625,25.59375,19.5,39.90625,0.486832,6.09375,17.21875,0.351488,13.65625,19.6875,0.694375,11.03125,25.0625,36.09375,15.25,10.78125,6.9375,15.9375,0.78125,0.21875,X,7,L
2011,1397,70.636364,67.30303,24.909091,19.69697,40.393939,0.492699,5.212121,17.121212,0.302781,15.606061,22.848485,0.67014,13.878788,24.090909,37.969697,13.121212,13.212121,7.454545,19.666667,0.575758,0.424242,X,9,L
2011,1400,74.911765,61.382353,26.470588,20.764706,43.176471,0.480961,5.705882,15.147059,0.370061,16.264706,25.205882,0.651182,13.794118,26.705882,40.5,13.470588,11.823529,5.823529,17.205882,0.794118,0.205882,X,4,L
2011,1401,68.612903,61.483871,22.967742,17.612903,35.83871,0.493235,5.354839,15.870968,0.331773,17.322581,24.612903,0.696229,12.225806,23.645161,35.870968,13.387097,13.064516,6.516129,18.516129,0.741935,0.258065,Z,7,L
2011,1412,68.9,62.333333,24.6,17.033333,33.433333,0.509655,7.566667,22.466667,0.333748,12.133333,16.866667,0.724152,11.5,24.5,36,13.666667,12.266667,5.333333,16.8,0.733333,0.266667,W,12,L
2011,1417,69.96875,65.78125,24.53125,19.34375,37.9375,0.515112,5.1875,15.8125,0.318296,15.71875,23,0.688595,11.8125,25.40625,37.21875,14.625,14.84375,5.4375,17.5,0.6875,0.3125,Y,7,L
2011,1421,71.793103,68.793103,25.241379,20.37931,41.482759,0.49242,4.862069,14.758621,0.320787,16.448276,23.482759,0.696762,11.344828,23.275862,34.62069,14,15.206897,8.965517,19.655172,0.551724,0.448276,Y,16,L
2011,1424,71.90625,62.625,25.65625,20.125,39,0.515032,5.53125,16.6875,0.332961,15.0625,21.84375,0.692283,11.25,23.9375,35.1875,15.53125,12.65625,8.125,19.34375,0.75,0.25,Z,8,L
2011,1425,66.848485,62.787879,24.181818,18.030303,37.151515,0.484294,6.151515,17.212121,0.358059,12.333333,18.878788,0.651502,10.151515,23.848485,34,12.060606,11.363636,5.969697,17.242424,0.575758,0.424242,Z,11,L
2011,1427,70.482759,70.724138,23.482759,16.344828,35.068966,0.466822,7.137931,19.655172,0.371158,16.37931,22.758621,0.720609,10.344828,24.068966,34.413793,12.586207,13.482759,6.793103,19.758621,0.551724,0.448276,W,16,L
2011,1429,71.28125,58,24.375,18.53125,35.96875,0.517751,5.84375,16.3125,0.370695,16.6875,22.6875,0.71638,10.59375,26.625,37.21875,14.46875,11.8125,4.84375,17.25,0.90625,0.09375,Y,12,L
2011,1433,71.529412,67.441176,24.264706,16.088235,33,0.491299,8.176471,22.764706,0.35527,14.823529,20.617647,0.716829,10.911765,21.088235,32,14.205882,11.558824,8.529412,18.235294,0.676471,0.323529,Z,11,L
2011,1435,76.212121,67.636364,25,17.212121,33.69697,0.512461,7.787879,21.060606,0.372549,18.424242,24.666667,0.74512,10.878788,26.060606,36.939394,13.393939,13.151515,5.272727,16.30303,0.69697,0.30303,Z,5,L
